Customer ID,TotalSpent,TotalOrders,TotalQuantity,FirstPurchase,LastPurchase,CustomerLifetimeDays
12690,389.01,1,106,2011-05-18 09:09:00,2011-05-18 09:09:00,0
12691,1170.4,7,445,2010-10-15 12:00:00,2011-11-11 16:49:00,392
12692,110.95,1,36,2010-03-12 14:02:00,2010-03-12 14:02:00,0
12693,1703.02,7,536,2010-07-05 13:56:00,2011-08-04 17:51:00,395
12694,1843.35,3,1355,2010-10-14 19:39:00,2011-09-30 13:06:00,350
12695,1407.1200000000001,7,454,2010-02-12 13:22:00,2011-12-02 13:22:00,658
12696,851.91,2,564,2010-07-19 10:02:00,2010-10-01 10:43:00,74
12697,957.59,3,508,2011-06-23 15:44:00,2011-11-11 08:47:00,140
12698,339.75,1,111,2010-04-28 15:51:00,2010-04-28 15:51:00,0
12699,638.11,1,373,2010-10-18 12:07:00,2010-10-18 12:07:00,0
12700,4939.99,4,2967,2011-05-08 16:10:00,2011-12-02 10:47:00,207
12701,2446.41,6,1727,2010-03-16 13:23:00,2011-09-21 10:47:00,553
12702,219.0,1,53,2011-11-20 10:36:00,2011-11-20 10:36:00,0
12703,1006.53,4,595,2010-01-24 12:05:00,2011-09-29 17:52:00,613
12704,2340.84,8,1006,2011-06-23 10:20:00,2011-12-02 13:15:00,162
12705,11762.1,14,7188,2010-06-24 09:51:00,2011-11-24 13:17:00,518
12707,603.42,1,256,2011-02-21 08:38:00,2011-02-21 08:38:00,0
12708,5117.66,18,2432,2009-12-18 10:25:00,2011-11-10 09:52:00,691
12709,30291.76,34,13772,2009-12-09 13:49:00,2011-11-24 15:38:00,715
12710,1149.02,3,851,2011-05-22 14:05:00,2011-09-04 12:00:00,104
12711,1339.05,2,770,2010-02-01 11:30:00,2010-04-07 11:59:00,65
12712,6723.03,21,2205,2009-12-09 10:46:00,2011-11-11 08:19:00,701
12713,848.55,1,508,2011-12-09 12:16:00,2011-12-09 12:16:00,0
12714,14093.710000000001,12,8774,2009-12-04 10:00:00,2011-11-30 15:43:00,726
12715,343.36,1,192,2011-08-25 15:22:00,2011-08-25 15:22:00,0
12716,1053.49,2,708,2011-07-29 13:28:00,2011-12-06 08:55:00,129
12717,1308.91,3,600,2010-04-28 14:34:00,2011-07-11 14:47:00,439
12718,238.25,1,203,2011-09-29 16:38:00,2011-09-29 16:38:00,0
12719,644.95,2,374,2011-10-05 14:50:00,2011-12-04 13:45:00,59
12720,7787.28,30,6018,2010-07-21 09:46:00,2011-12-07 08:03:00,503
12721,4013.08,8,2655,2010-08-25 11:07:00,2011-11-08 12:13:00,440
12722,997.63,4,566,2011-07-12 11:55:00,2011-09-15 14:50:00,65
12723,725.07,5,434,2011-10-05 15:52:00,2011-12-06 10:19:00,61
12724,2317.52,7,1379,2010-06-22 14:00:00,2011-12-04 16:02:00,530
12725,2266.76,4,1142,2010-05-04 13:59:00,2010-12-03 15:45:00,213
12726,4014.6,11,4618,2010-03-25 16:25:00,2011-11-11 13:35:00,595
12727,5679.53,10,2832,2010-02-23 09:54:00,2011-11-29 11:46:00,644
12728,1070.17,5,543,2010-11-21 11:34:00,2011-09-29 15:31:00,312
12729,453.01,1,233,2011-08-18 11:40:00,2011-08-18 11:40:00,0
12730,829.25,1,234,2010-07-06 12:19:00,2010-07-06 12:19:00,0
12731,25775.71,17,11641,2010-03-02 09:23:00,2011-11-16 11:59:00,624
12732,236.26000000000002,1,111,2011-06-13 11:33:00,2011-06-13 11:33:00,0
12733,2424.87,4,896,2010-01-19 13:23:00,2011-04-19 16:19:00,455
12734,639.65,3,265,2010-11-12 13:26:00,2010-12-22 12:47:00,39
12735,779.5699999999999,2,368,2011-01-06 14:26:00,2011-01-28 13:37:00,21
12736,234.0,1,173,2011-01-11 07:57:00,2011-01-11 07:57:00,0
12737,3710.5,2,2,2010-07-29 12:27:00,2010-07-29 12:29:00,0
12738,155.35,1,148,2010-12-02 18:27:00,2010-12-02 18:27:00,0
12739,2726.73,4,951,2010-11-10 14:27:00,2011-09-22 13:00:00,315
12740,427.6,1,342,2011-10-07 10:44:00,2011-10-07 10:44:00,0
12741,406.07,2,214,2010-06-24 16:24:00,2010-06-28 14:36:00,3
12742,1201.52,1,1359,2010-03-24 12:43:00,2010-03-24 12:43:00,0
12743,540.13,2,315,2011-07-28 16:06:00,2011-07-28 16:21:00,0
12744,25317.06,11,6994,2010-04-27 16:19:00,2011-10-19 11:18:00,539
12745,925.41,3,468,2010-01-26 16:22:00,2010-08-10 10:14:00,195
12746,254.55,1,97,2010-06-17 10:41:00,2010-06-17 10:41:00,0
12747,8898.48,26,2640,2009-12-07 13:23:00,2011-12-07 14:34:00,730
12748,53539.64,336,37109,2009-12-04 17:31:00,2011-12-09 12:20:00,734
12749,6897.36,9,2360,2010-07-06 15:05:00,2011-12-06 09:56:00,517
12750,275.88,1,137,2011-08-03 09:13:00,2011-08-03 09:13:00,0
12751,268.27,1,189,2010-09-21 12:49:00,2010-09-21 12:49:00,0
12752,4366.78,1,2262,2011-09-19 13:32:00,2011-09-19 13:32:00,0
12753,21429.39,6,11421,2010-12-12 11:44:00,2011-11-17 10:52:00,339
12754,3010.74,3,6481,2011-02-04 10:31:00,2011-04-18 09:00:00,72
12755,5236.26,11,2293,2010-01-15 11:57:00,2011-03-04 12:42:00,413
12756,112.08,1,144,2011-09-14 09:31:00,2011-09-14 09:31:00,0
12757,7834.650000000001,13,2395,2011-05-12 19:01:00,2011-11-24 12:30:00,195
12758,9903.24,7,6155,2009-12-01 14:40:00,2011-08-15 10:22:00,621
12759,5020.74,8,3202,2009-12-04 10:47:00,2011-10-18 14:49:00,683
12760,347.8,1,198,2010-09-10 08:50:00,2010-09-10 08:50:00,0
12761,782.95,2,281,2010-09-01 10:47:00,2010-09-08 12:17:00,7
12762,1898.52,2,1227,2011-11-14 14:23:00,2011-12-02 10:23:00,17
12763,494.08,2,316,2010-12-05 15:46:00,2011-07-24 14:12:00,230
12764,1693.88,1,386,2011-01-27 10:19:00,2011-01-27 10:19:00,0
12765,1404.58,6,1009,2010-03-08 09:43:00,2010-08-24 13:51:00,169
12766,8918.99,9,5022,2010-10-28 09:29:00,2011-12-06 08:46:00,403
12767,949.82,1,598,2010-11-29 09:38:00,2010-11-29 09:38:00,0
12768,168.69,1,102,2010-09-15 12:08:00,2010-09-15 12:08:00,0
12769,1143.6,1,356,2011-04-15 10:25:00,2011-04-15 10:25:00,0
12770,3246.45,2,1843,2010-09-09 11:43:00,2011-05-13 09:33:00,245
12771,282.3,1,104,2010-08-11 11:51:00,2010-08-11 11:51:00,0
12772,892.47,1,556,2011-10-11 09:19:00,2011-10-11 09:19:00,0
12773,124.25,1,109,2010-05-24 17:30:00,2010-05-24 17:30:00,0
12774,98.7,1,53,2010-06-22 10:38:00,2010-06-22 10:38:00,0
12775,1686.1200000000001,7,1083,2010-10-26 14:24:00,2011-11-22 16:33:00,392
12776,55.5,1,46,2010-02-10 12:11:00,2010-02-10 12:11:00,0
12777,519.45,1,458,2010-09-08 11:35:00,2010-09-08 11:35:00,0
12778,1775.68,9,1735,2010-04-16 09:57:00,2011-11-20 11:30:00,583
12779,6474.11,14,3501,2009-12-03 07:25:00,2011-11-02 11:43:00,699
12780,337.4,1,285,2010-04-20 09:40:00,2010-04-20 09:40:00,0
12781,826.74,2,671,2011-02-28 08:43:00,2011-10-07 10:37:00,221
12782,4618.24,11,2017,2010-07-08 13:31:00,2011-12-05 09:16:00,514
12783,2225.91,6,624,2011-09-25 15:35:00,2011-12-07 15:56:00,73
12784,1763.15,3,862,2010-06-28 13:06:00,2011-11-30 15:38:00,520
12785,1100.4,3,453,2009-12-08 13:56:00,2010-12-10 13:48:00,366
12786,728.5000000000001,1,324,2010-04-09 12:12:00,2010-04-09 12:12:00,0
12787,862.1800000000001,4,510,2010-10-22 14:57:00,2011-11-30 08:44:00,403
12788,444.90000000000003,4,194,2010-06-29 13:05:00,2010-09-02 14:21:00,65
12789,273.35,3,36,2010-01-15 12:06:00,2011-10-05 13:34:00,628
12790,591.85,2,306,2010-10-25 13:04:00,2011-05-31 14:14:00,218
12791,863.51,6,353,2010-03-25 17:29:00,2010-12-01 11:27:00,250
12792,827.01,2,394,2010-06-23 10:49:00,2011-03-28 11:36:00,278
12793,885.53,3,461,2010-11-03 13:05:00,2011-01-09 12:12:00,66
12794,860.41,2,592,2011-09-02 12:01:00,2011-10-17 14:54:00,45
12795,430.48,1,68,2011-11-21 10:27:00,2011-11-21 10:27:00,0
12796,381.0,1,182,2010-03-21 15:49:00,2010-03-21 15:49:00,0
12797,552.08,2,215,2010-10-11 12:53:00,2010-12-09 10:55:00,58
12798,8510.93,4,8455,2010-10-14 12:27:00,2011-11-29 15:52:00,411
12799,219.35,1,137,2010-06-28 15:57:00,2010-06-28 15:57:00,0
12800,584.25,3,284,2010-02-01 11:02:00,2010-08-26 14:11:00,206
12801,1071.82,1,505,2010-07-27 09:38:00,2010-07-27 09:38:00,0
12802,2416.42,7,1972,2010-05-25 09:34:00,2011-06-06 09:36:00,377
12803,1092.81,1,872,2010-11-11 14:57:00,2010-11-11 14:57:00,0
12804,325.37,2,270,2010-07-27 13:52:00,2010-08-31 11:58:00,34
12805,1434.95,4,593,2010-02-03 09:06:00,2010-11-23 12:27:00,293
12806,2878.96,4,2087,2010-04-30 10:44:00,2010-09-30 13:34:00,153
12807,330.35,1,145,2010-11-21 14:21:00,2010-11-21 14:21:00,0
12808,776.7,5,322,2010-09-03 10:24:00,2011-11-03 10:05:00,425
12809,1755.94,3,518,2010-03-02 14:19:00,2011-06-15 10:51:00,469
12810,534.99,2,389,2010-02-01 09:52:00,2010-06-23 10:53:00,142
12811,1033.9,5,435,2010-10-08 12:20:00,2011-03-24 09:42:00,166
12812,229.64000000000001,1,164,2011-10-26 09:54:00,2011-10-26 09:54:00,0
12813,1687.8,3,1141,2010-01-15 16:52:00,2010-07-26 09:50:00,191
12814,125.92,1,49,2011-08-30 12:11:00,2011-08-30 12:11:00,0
12815,1063.46,2,379,2011-05-25 13:34:00,2011-07-15 10:21:00,50
12816,572.2,2,128,2011-06-16 13:24:00,2011-09-05 12:41:00,80
12817,690.98,3,219,2010-10-01 08:57:00,2011-03-03 16:28:00,153
12818,1542.08,1,929,2011-03-23 12:06:00,2011-03-23 12:06:00,0
12819,540.52,1,344,2010-09-07 15:20:00,2010-09-07 15:20:00,0
12820,2689.52,11,1964,2009-12-05 13:37:00,2011-12-06 15:12:00,731
12821,220.8,2,162,2010-04-07 15:14:00,2011-05-09 15:51:00,397
12822,948.88,2,550,2011-09-13 13:46:00,2011-09-30 10:04:00,16
12823,6501.5,18,930,2010-01-29 12:52:00,2011-09-26 07:35:00,604
12824,397.12,1,232,2011-10-11 12:49:00,2011-10-11 12:49:00,0
12825,518.63,2,139,2010-03-08 10:17:00,2010-07-06 13:56:00,120
12826,2800.75,12,1915,2009-12-18 10:43:00,2011-12-07 10:25:00,718
12827,430.15,3,197,2011-10-26 15:44:00,2011-12-04 12:17:00,38
12828,1018.71,6,494,2011-08-01 16:16:00,2011-12-07 08:45:00,127
12829,385.3,3,550,2010-06-07 15:04:00,2011-01-07 11:13:00,213
12830,6814.64,6,9848,2011-06-21 10:53:00,2011-11-02 11:54:00,134
12831,451.11,3,303,2010-09-02 15:58:00,2011-03-22 13:02:00,200
12832,383.03000000000003,2,195,2011-09-02 13:48:00,2011-11-07 13:30:00,65
12833,417.38,1,156,2011-07-17 13:46:00,2011-07-17 13:46:00,0
12834,312.38,1,110,2011-03-02 09:49:00,2011-03-02 09:49:00,0
12835,5996.83,41,2349,2009-12-03 12:13:00,2010-10-08 10:59:00,308
12836,6559.7300000000005,15,2231,2009-12-01 14:19:00,2011-10-11 15:10:00,679
12837,662.66,2,194,2010-05-19 15:10:00,2011-06-19 16:07:00,396
12838,2975.91,10,1606,2010-04-26 09:59:00,2011-11-06 12:20:00,559
12839,9669.12,26,6578,2009-12-07 09:18:00,2011-12-07 12:33:00,730
12840,4041.9700000000003,7,2258,2010-02-03 14:51:00,2011-07-19 09:29:00,530
12841,6958.2,40,5008,2010-07-08 15:38:00,2011-12-05 11:13:00,514
12842,1917.99,4,887,2009-12-02 08:15:00,2011-09-30 15:33:00,667
12843,6583.36,30,3028,2009-12-13 11:41:00,2011-10-05 12:09:00,661
12844,648.6,4,223,2010-04-25 11:51:00,2011-11-10 13:31:00,564
12845,354.09000000000003,4,204,2011-02-22 14:10:00,2011-03-17 13:34:00,22
12846,15.58,1,1,2010-01-26 16:29:00,2010-01-26 16:29:00,0
12847,1609.0,2,1497,2010-11-17 12:44:00,2011-11-17 13:16:00,365
12848,208.0,1,58,2010-02-02 12:45:00,2010-02-02 12:45:00,0
12849,3042.4700000000003,6,1855,2010-04-27 13:44:00,2011-11-08 13:41:00,559
12850,330.0,1,200,2010-09-20 12:26:00,2010-09-20 12:26:00,0
12851,280.76,2,157,2010-08-19 15:13:00,2011-09-04 12:41:00,380
12852,311.55,1,149,2011-02-18 08:47:00,2011-02-18 08:47:00,0
12853,3907.5,11,1668,2010-02-05 11:57:00,2011-07-28 11:29:00,537
12854,2970.9700000000003,7,1630,2009-12-11 12:55:00,2011-09-22 12:15:00,649
12855,612.84,4,240,2010-11-02 18:16:00,2010-12-02 09:37:00,29
12856,2170.78,6,1076,2011-10-07 12:38:00,2011-12-02 10:52:00,55
12857,3688.0,6,1420,2010-01-25 15:37:00,2011-05-13 10:20:00,472
12858,147.27,1,51,2010-11-21 12:55:00,2010-11-21 12:55:00,0
12859,575.1,1,292,2010-09-07 12:20:00,2010-09-07 12:20:00,0
12860,54.22,1,26,2010-01-15 15:22:00,2010-01-15 15:22:00,0
12861,68.25,1,27,2010-03-30 11:39:00,2010-03-30 11:39:00,0
12862,984.62,2,611,2010-08-01 15:20:00,2010-10-10 11:47:00,69
12863,2792.55,6,895,2010-04-29 13:54:00,2011-10-18 14:15:00,537
12864,299.57,2,447,2010-07-19 17:22:00,2011-07-24 13:03:00,369
12865,3323.4700000000003,4,1973,2010-08-20 12:20:00,2011-11-13 14:31:00,450
12866,1227.35,3,553,2010-07-25 11:37:00,2011-03-01 14:11:00,219
12867,7829.26,13,7876,2009-12-16 16:25:00,2011-11-13 15:30:00,696
12868,2043.76,8,1170,2010-11-12 10:05:00,2011-06-07 10:42:00,207
12869,337.66999999999996,1,144,2010-01-27 12:10:00,2010-01-27 12:10:00,0
12870,1676.95,3,906,2010-03-25 14:32:00,2010-11-29 13:42:00,248
12871,744.02,3,484,2010-09-26 10:34:00,2011-09-16 15:07:00,355
12872,3283.96,12,1642,2009-12-03 20:03:00,2011-01-17 10:52:00,409
12873,2027.3,3,786,2010-01-27 09:50:00,2011-03-02 14:58:00,399
12874,948.42,2,623,2010-06-03 12:51:00,2010-11-19 15:23:00,169
12875,1356.9900000000002,5,5187,2010-01-11 12:37:00,2011-07-19 15:30:00,554
12876,4081.79,4,3047,2010-04-28 13:26:00,2011-10-13 12:26:00,532
12877,2942.14,20,2237,2010-01-18 10:23:00,2011-12-06 10:30:00,687
12878,854.99,2,547,2011-03-18 14:02:00,2011-04-17 13:07:00,29
12879,573.22,3,370,2011-09-09 12:11:00,2011-10-26 12:24:00,47
12880,640.13,2,279,2010-05-14 11:57:00,2010-11-23 10:50:00,192
12881,298.0,1,21,2011-03-09 11:44:00,2011-03-09 11:44:00,0
12882,1463.04,2,246,2011-11-06 11:22:00,2011-11-30 16:18:00,24
12883,703.47,4,196,2011-09-11 15:18:00,2011-11-15 09:32:00,64
12884,309.05,1,43,2011-09-12 13:10:00,2011-09-12 13:10:00,0
12885,1175.22,3,655,2011-08-08 11:45:00,2011-10-07 13:40:00,60
12886,1378.4,2,770,2011-05-04 11:21:00,2011-10-03 10:09:00,151
12887,222.4,1,100,2010-11-21 11:18:00,2010-11-21 11:18:00,0
12888,354.12,2,76,2011-03-29 14:31:00,2011-05-09 16:02:00,41
12889,385.46000000000004,4,124,2010-07-25 14:32:00,2010-11-23 16:08:00,121
12890,706.02,2,457,2010-11-17 14:05:00,2011-11-15 17:26:00,363
12891,840.5,11,2325,2010-02-18 14:32:00,2011-06-07 12:31:00,473
12892,263.38,1,140,2010-11-08 09:51:00,2010-11-08 09:51:00,0
12893,176.55,1,90,2011-11-09 12:34:00,2011-11-09 12:34:00,0
12894,157.35,1,33,2010-05-13 14:47:00,2010-05-13 14:47:00,0
12895,372.8,2,210,2011-09-14 08:35:00,2011-10-28 13:51:00,44
12897,514.25,4,249,2010-06-14 11:58:00,2011-05-19 12:13:00,339
12898,296.21,2,235,2010-02-18 12:36:00,2010-09-02 08:08:00,195
12899,366.4,1,108,2010-10-22 09:53:00,2010-10-22 09:53:00,0
12900,340.33000000000004,1,139,2010-10-13 15:17:00,2010-10-13 15:17:00,0
12901,17654.54,28,23075,2011-03-14 10:41:00,2011-12-01 10:07:00,261
12902,138.68,1,66,2011-03-20 12:06:00,2011-03-20 12:06:00,0
12903,833.5300000000001,1,493,2010-10-07 12:39:00,2010-10-07 12:39:00,0
12904,496.06,2,294,2011-06-20 13:18:00,2011-11-21 14:34:00,154
12905,1018.42,2,532,2010-01-26 14:06:00,2010-05-12 10:05:00,105
12906,2919.81,5,1749,2011-09-22 15:03:00,2011-11-28 09:55:00,66
12907,508.91,2,177,2010-08-02 14:33:00,2010-11-09 12:08:00,98
12908,1776.0,5,3000,2010-03-19 15:59:00,2011-06-16 15:39:00,453
12909,3103.19,8,1948,2010-02-24 12:14:00,2011-10-31 12:43:00,614
12910,5796.52,13,3632,2010-03-28 13:10:00,2011-11-16 14:28:00,598
12911,1651.72,1,807,2010-06-06 12:13:00,2010-06-06 12:13:00,0
12912,1662.3,5,670,2011-10-30 11:35:00,2011-12-07 08:55:00,37
12913,6283.24,13,3086,2009-12-01 12:18:00,2011-12-05 12:11:00,733
12914,223.98,1,336,2010-11-04 12:28:00,2010-11-04 12:28:00,0
12915,975.1,4,411,2010-04-29 19:36:00,2011-07-14 11:34:00,440
12916,4479.73,7,1681,2010-01-24 11:26:00,2011-07-24 10:35:00,545
12917,4359.2,6,1104,2009-12-09 14:22:00,2011-08-03 16:42:00,602
12918,10953.5,1,1,2010-03-23 15:22:00,2010-03-23 15:22:00,0
12919,1335.19,6,673,2011-06-23 09:22:00,2011-12-01 13:47:00,161
12920,486.64,4,420,2009-12-14 15:58:00,2011-11-22 15:05:00,707
12921,35233.24,74,21328,2009-12-01 13:43:00,2011-11-30 16:22:00,729
12922,405.38,1,370,2011-07-01 15:35:00,2011-07-01 15:35:00,0
12923,770.42,3,230,2010-05-13 14:55:00,2011-10-06 16:20:00,511
12924,2469.4,12,1423,2009-12-09 12:40:00,2011-09-12 13:55:00,642
12925,729.33,3,649,2010-04-26 10:32:00,2011-12-05 11:11:00,588
12926,1523.97,4,754,2009-12-14 14:35:00,2010-10-24 15:57:00,314
12927,197.31,1,145,2010-11-10 10:02:00,2010-11-10 10:02:00,0
12928,4304.89,12,2899,2010-06-08 10:16:00,2011-11-04 14:24:00,514
12929,117.85,1,37,2011-02-01 12:08:00,2011-02-01 12:08:00,0
12930,415.8,2,252,2011-06-21 13:25:00,2011-09-22 15:18:00,93
12931,92347.34,57,62906,2009-12-01 11:46:00,2011-11-18 12:39:00,717
12932,1698.56,8,1609,2010-02-10 08:46:00,2010-06-18 14:22:00,128
12933,1636.63,8,949,2009-12-10 16:39:00,2011-11-15 16:38:00,704
12934,181.65,1,31,2009-12-03 10:51:00,2009-12-03 10:51:00,0
12935,4243.86,15,3201,2010-04-11 15:59:00,2011-12-07 17:25:00,605
12936,1063.9,4,559,2011-09-22 13:51:00,2011-11-22 17:32:00,61
12937,3097.61,9,1983,2009-12-03 15:43:00,2011-11-24 15:05:00,720
12938,114.14,1,140,2011-11-14 11:21:00,2011-11-14 11:21:00,0
12939,25264.8,20,10328,2010-01-12 11:27:00,2011-10-06 14:33:00,632
12940,899.69,2,404,2011-09-13 10:16:00,2011-10-16 12:09:00,33
12941,377.49,1,381,2009-12-15 13:12:00,2009-12-15 13:12:00,0
12942,675.6,3,198,2010-12-09 09:34:00,2011-07-31 14:39:00,234
12943,496.5,2,222,2010-04-13 11:03:00,2010-05-30 13:52:00,47
12944,604.51,2,289,2010-12-20 10:41:00,2011-11-04 11:04:00,319
12945,900.11,2,446,2010-02-21 15:18:00,2011-02-24 14:15:00,367
12946,324.45,1,149,2010-09-29 10:14:00,2010-09-29 10:14:00,0
12947,1603.99,6,1165,2010-12-01 16:21:00,2011-07-19 10:06:00,229
12948,2317.43,9,1304,2009-12-02 12:28:00,2011-11-23 17:10:00,721
12949,15526.7,22,8233,2009-12-03 15:56:00,2011-11-09 11:25:00,705
12950,1843.0,3,1380,2011-11-15 13:48:00,2011-12-07 13:17:00,21
12951,3213.7200000000003,15,1662,2010-01-10 12:43:00,2011-12-01 12:14:00,689
12952,1387.79,4,653,2011-09-22 16:37:00,2011-12-04 10:35:00,72
12953,828.8100000000001,2,364,2010-07-05 13:37:00,2011-11-30 09:24:00,512
12954,162.45,1,83,2010-03-11 10:16:00,2010-03-11 10:16:00,0
12955,4757.16,11,3664,2011-03-17 09:03:00,2011-12-08 16:29:00,266
12956,521.89,4,340,2009-12-15 19:03:00,2011-02-06 16:08:00,417
12957,8706.97,13,4686,2009-12-11 12:01:00,2011-11-30 09:53:00,718
12958,467.34,2,118,2010-05-05 16:22:00,2010-11-04 16:16:00,182
12959,150.95,1,109,2010-08-12 17:20:00,2010-08-12 17:20:00,0
12960,1322.0700000000002,4,1379,2010-02-16 13:32:00,2010-10-22 09:31:00,247
12961,211.99,1,180,2010-11-25 16:44:00,2010-11-25 16:44:00,0
12962,266.39,2,129,2011-08-18 13:38:00,2011-12-02 15:55:00,106
12963,3235.79,12,1637,2010-07-08 14:45:00,2011-12-01 12:55:00,510
12964,132.24,1,56,2010-09-28 17:47:00,2010-09-28 17:47:00,0
12965,769.8100000000001,1,282,2011-09-11 15:31:00,2011-09-11 15:31:00,0
12966,160.18,1,75,2011-11-30 12:38:00,2011-11-30 12:38:00,0
12967,2938.52,3,912,2010-11-21 11:03:00,2010-12-16 19:10:00,25
12968,135.95,1,73,2011-08-19 15:44:00,2011-08-19 15:44:00,0
12969,122.45,1,55,2010-04-16 10:50:00,2010-04-16 10:50:00,0
12970,1453.6,10,954,2009-12-04 14:19:00,2011-12-02 14:30:00,728
12971,15704.6,116,14306,2009-12-15 19:04:00,2011-12-06 12:20:00,720
12972,1161.2,4,844,2010-02-16 14:30:00,2010-10-22 08:41:00,247
12973,385.55,1,31,2010-10-22 10:14:00,2010-10-22 10:14:00,0
12974,408.95,2,104,2010-05-23 11:45:00,2011-05-26 09:33:00,367
12975,2100.09,6,911,2009-12-06 10:38:00,2010-09-29 09:46:00,296
12976,3156.38,8,2684,2010-02-12 15:46:00,2011-05-12 09:55:00,453
12977,513.88,4,128,2010-07-16 16:25:00,2011-07-06 16:40:00,355
12978,2502.82,5,1394,2009-12-10 12:10:00,2010-11-19 14:29:00,344
12979,517.7,1,520,2009-12-10 15:45:00,2009-12-10 15:45:00,0
12980,16245.78,21,1910,2009-12-02 11:26:00,2011-07-05 09:34:00,579
12981,372.21999999999997,2,242,2011-07-29 14:14:00,2011-11-10 12:00:00,103
12982,2744.81,8,1729,2010-04-12 13:50:00,2011-04-11 11:51:00,363
12983,490.08,1,638,2010-04-20 12:58:00,2010-04-20 12:58:00,0
12984,97.5,1,26,2011-11-21 12:37:00,2011-11-21 12:37:00,0
12985,1239.38,2,1533,2011-11-11 12:44:00,2011-12-09 10:46:00,27
12986,2729.84,10,1164,2010-01-21 10:45:00,2010-10-07 11:57:00,259
12987,1312.21,5,585,2010-01-20 09:57:00,2011-09-27 12:03:00,615
12988,505.82,1,126,2011-02-20 14:31:00,2011-02-20 14:31:00,0
12989,13551.75,33,6935,2009-12-10 13:27:00,2011-12-06 15:28:00,726
12990,955.5,7,480,2010-03-30 11:36:00,2011-11-08 13:01:00,588
12991,764.82,3,483,2010-11-15 13:43:00,2011-11-16 15:34:00,366
12992,93.35,1,21,2009-12-14 16:46:00,2009-12-14 16:46:00,0
12993,1259.63,8,751,2010-02-18 10:35:00,2011-11-16 15:49:00,636
12994,974.42,3,459,2011-03-16 08:31:00,2011-12-05 15:43:00,264
12995,211.32,1,108,2011-09-15 15:44:00,2011-09-15 15:44:00,0
12996,355.5,1,122,2010-11-29 09:27:00,2010-11-29 09:27:00,0
12997,2110.91,8,1186,2010-04-06 11:06:00,2011-11-17 15:47:00,590
12998,920.08,3,1124,2010-02-24 11:55:00,2010-08-04 08:05:00,160
12999,455.88,3,342,2011-04-08 10:26:00,2011-05-27 13:24:00,49
13000,1032.5,4,548,2009-12-14 17:03:00,2011-08-25 10:43:00,618
13001,24042.65,33,13448,2009-12-03 16:21:00,2011-12-05 14:51:00,731
13002,414.13,3,201,2010-10-01 11:58:00,2011-01-25 15:18:00,116
13003,149.05,3,103,2011-05-09 08:23:00,2011-08-26 10:50:00,109
13004,11650.85,36,8768,2009-12-15 09:44:00,2011-11-28 11:27:00,713
13005,999.68,4,462,2010-09-08 12:52:00,2011-06-19 10:53:00,283
13006,81.57,1,55,2011-10-14 13:49:00,2011-10-14 13:49:00,0
13007,175.25,1,59,2010-05-09 10:38:00,2010-05-09 10:38:00,0
13008,612.13,3,379,2009-12-16 16:07:00,2011-01-20 14:24:00,399
13009,234.0,1,120,2010-02-05 12:22:00,2010-02-05 12:22:00,0
13010,330.12,2,323,2010-03-01 11:28:00,2010-11-30 15:09:00,274
13011,50.550000000000004,1,13,2010-12-02 17:22:00,2010-12-02 17:22:00,0
13012,2957.83,11,1559,2010-04-26 14:14:00,2011-11-30 13:05:00,582
13013,11097.43,29,5661,2009-12-14 10:34:00,2011-12-08 15:01:00,724
13014,5381.08,11,1979,2010-10-03 11:35:00,2011-11-29 12:27:00,422
13015,6579.78,11,3527,2010-04-15 16:35:00,2011-10-17 13:19:00,549
13016,789.89,3,527,2011-08-08 15:00:00,2011-09-27 14:08:00,49
13017,204.0,1,48,2011-12-02 15:53:00,2011-12-02 15:53:00,0
13018,9763.16,35,6746,2010-03-01 12:34:00,2011-11-23 13:28:00,632
13019,1229.95,6,397,2009-12-06 15:40:00,2010-11-25 14:56:00,353
13020,618.96,2,278,2010-02-18 10:35:00,2010-05-26 11:12:00,97
13021,4887.24,17,2546,2009-12-05 12:02:00,2011-12-05 16:37:00,730
13022,65.3,1,35,2010-10-06 10:50:00,2010-10-06 10:50:00,0
13023,1449.03,3,585,2010-06-29 09:51:00,2011-10-06 16:27:00,464
13024,555.87,2,181,2010-05-06 14:25:00,2010-08-26 09:42:00,111
13025,323.39,1,241,2009-12-08 10:02:00,2009-12-08 10:02:00,0
13026,1733.08,9,2466,2009-12-13 11:34:00,2011-12-08 16:58:00,725
13027,17239.2,19,42840,2010-01-20 10:41:00,2011-08-18 09:39:00,574
13028,661.3199999999999,2,798,2011-10-25 14:09:00,2011-11-17 11:10:00,22
13029,1927.3,5,194,2010-07-04 13:46:00,2011-11-09 09:13:00,492
13030,752.44,2,348,2010-12-06 14:31:00,2011-11-28 14:30:00,356
13031,3292.84,5,2309,2010-06-03 14:57:00,2010-10-28 15:34:00,147
13032,2815.96,9,1274,2010-09-05 14:01:00,2011-10-18 15:54:00,408
13033,220.55,2,98,2010-10-06 09:37:00,2010-12-17 14:23:00,72
13034,756.82,3,406,2010-11-03 15:22:00,2011-10-16 12:21:00,346
13035,1364.2,3,926,2010-10-04 15:41:00,2011-09-27 08:57:00,357
13036,307.1,1,38,2010-01-24 11:35:00,2010-01-24 11:35:00,0
13037,3914.9500000000003,12,2130,2009-12-03 17:04:00,2011-07-24 15:46:00,597
13038,908.46,3,360,2011-02-22 11:43:00,2011-09-20 14:37:00,210
